author,title,description,url,source,category,language,country,Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Log_Return,MA_50,Open_Normalized,High_Normalized,Low_Normalized,Close_Normalized,MA_200,RSI,MACD,Signal_Line,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,Price_Momentum,Volatility,BB_Band_Width,Distance_to_BB_Upper,Distance_to_BB_Lower,RSI_Rolling_Avg,MACD_Rolling_Avg,Close_Lag_1,Close_Lag_5,Volume_Lag_1,Volume_Lag_5,Close_Zscore,Volume_Zscore,Price_Direction,Pct_Change_from_MA_50,sentiment_score,sentiment,MA_500,Momentum,EMA_50,EMA_200,ATR,Stochastic,OBV,Williams_R
Unknown,Agricultural Bank of China : LIST OF DIRECTORS AND THEIR ROLE AND FUNCTION2021-12-31,"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or...https://www.marketscreener.com/quote/stock/AGRICULTURAL-BANK-OF-CHIN-6354465/news/Agricultural-Bank-of-China-LIST-OF-DIRECTORS-AND-THEIR-ROLE-AND-FUNCTION2021-12-31-37445716/?utm_medium=RSS&utm_content=20211231",https://www.marketscreener.com/quote/stock/AGRICULTURAL-BANK-OF-CHIN-6354465/news/Agricultural-Bank-of-China-LIST-OF-DIRECTORS-AND-THEIR-ROLE-AND-FUNCTION2021-12-31-37445716/?utm_medium=RSS&utm_content=20211231,4-traders,general,en,us,12/31/2021,1095.13916,1100.169434,1089.139648,1092.900879,1078.018799,9477290,0.003836266,0.003828926,1098.386711,1.193962275,1.19944647,1.18742138,1.191522016,1035.658017,46.10770243,-10.17107966,-12.99685456,2.825774904,1097.826202,1135.945002,1059.707403,-0.195972981,0.015223005,76.2375997,-43.0441233,33.1934764,44.27292329,-14.55453087,1088.724243,1095.046875,29333171,7886494,0.017456784,-0.668021202,1,-3.606975853,-0.8519,-1,1137.899466,4.176636,1096.307263,1114.894372,11.029786,37.99508828,-11193366,-62.00491172
Unknown,Problem of homelessness in Traveller community highlighted at webinar,"While 22 per cent of Travellers in the southwest could be classified as homeless, more than 85 per cent were either homeless or in insecure and inadequate accommodation, a webinar heard on Tuesday. Hosted by the Cork and Kerry Regional Traveller Accommodation Working Group, an NGO, the webinar was told the findings were replicated across the State. The State played a “huge role” in this as local authorities regularly evicted Travellers into homelessness, while the the Department of Housing’s reliance on the private sector to provide social housing prevented Travellers exiting homelessness...",https://www.irishtimes.com/news/social-affairs/problem-of-homelessness-in-traveller-community-highlighted-at-webinar-1.4779927?localLinksEnabled=false,irishtimes,general,en,us,1/18/2022,1179.016724,1182.524048,1161.018188,1163.810303,1147.962524,6215029,-0.011930601,-0.012002342,1099.76198,1.285408778,1.289232596,1.265786092,1.268830161,1047.289888,59.82627937,14.74222903,7.222165011,7.520064024,1124.896619,1184.436495,1065.356743,2.697967769,0.013639944,119.0797518,-20.62619159,98.45356019,55.92031562,1.691142451,1177.862915,1133.235962,8036453,16205164,0.646063142,-1.004411952,0,3.532964057,-0.4588,-1,1137.980437,70.909424,1098.954441,1115.381097,21.50586,81.29187286,-4978337,-18.70812714
Unknown,First Trust Dynamic Europe Equity Income Fund Issues Notice Regarding January 2022 Distribution,"(marketscreener.com) The Board of Trustees of First Trust Dynamic Europe Equity Income Fund , CUSIP 33740D107, previously approved a managed distribution policy for the Fund in reliance on exemptive relief received from the Securities and Exchange Commission which permits the Fund to make periodic distributions of long-term capital gains as frequently as monthly...https://www.marketscreener.com/quote/stock/FIRST-TRUST-DYNAMIC-EUROP-111319116/news/First-Trust-Dynamic-Europe-Equity-Income-Fund-Issues-Notice-Regarding-January-2022-Distribution-37579267/?utm_medium=RSS&utm_content=20220118",https://www.marketscreener.com/quote/stock/FIRST-TRUST-DYNAMIC-EUROP-111319116/news/First-Trust-Dynamic-Europe-Equity-Income-Fund-Issues-Notice-Regarding-January-2022-Distribution-37579267/?utm_medium=RSS&utm_content=20220118,4-traders,general,en,us,1/18/2022,1179.016724,1182.524048,1161.018188,1163.810303,1147.962524,6215029,-0.011930601,-0.012002342,1101.137249,1.285408778,1.289232596,1.265786092,1.268830161,1047.289888,59.82627937,14.74222903,7.222165011,7.520064024,1124.896619,1184.436495,1065.356743,2.697967769,0.013639944,119.0797518,-20.62619159,98.45356019,55.92031562,1.691142451,1177.862915,1133.235962,8036453,16205164,0.646063142,-1.004411952,0,3.532964057,0.9403,1,1138.060904,70.909424,1101.497808,1115.86298,21.50586,81.29187286,-4978337,-18.70812714
Nchetachi Chukwuajah,"2022 budget: Economists charge FG on revenue mobilisation policies, efforts","Tribune Online2022 budget: Economists charge FG on revenue mobilisation policies, effortsGiven the recurrent trend of budget deficits and unattainable performance indices, some economists have lent to the call for the Federal Government of Nigeria to seek viable means of shoring up revenue and reduce the country’s reliance on non-oil revenue sources or such non-oil revenue sources as excise duties, taxes, etc. They stated this in [&#8230;]2022 budget: Economists charge FG on revenue mobilisation policies, effortsTribune Online",https://tribuneonlineng.com/2022-budget-economists-charge-fg-on-revenue-mobilisation-policies-efforts/,tribune,general,en,ng,1/18/2022,1179.016724,1182.524048,1161.018188,1163.810303,1147.962524,6215029,-0.011930601,-0.012002342,1102.512517,1.285408778,1.289232596,1.265786092,1.268830161,1047.289888,59.82627937,14.74222903,7.222165011,7.520064024,1124.896619,1184.436495,1065.356743,2.697967769,0.013639944,119.0797518,-20.62619159,98.45356019,55.92031562,1.691142451,1177.862915,1133.235962,8036453,16205164,0.646063142,-1.004411952,0,3.532964057,0,0,1138.140871,70.909424,1103.941435,1116.340068,21.50586,81.29187286,-4978337,-18.70812714
Subham Mitra,Just Dial profit declines 61.2% in October-December quarter,"In the September 2021 quarter, Just Dial had allotted shares worth Rs 2,168.88 crore to Reliance Retail Ventures Ltd (RRVL). .",https://www.financialexpress.com/industry/just-dial-profit-declines-61-2-in-october-december-quarter/2409961/,The Financial Express,business,en,us,1/18/2022,1179.016724,1182.524048,1161.018188,1163.810303,1147.962524,6215029,-0.011930601,-0.012002342,1103.887786,1.285408778,1.289232596,1.265786092,1.268830161,1047.289888,59.82627937,14.74222903,7.222165011,7.520064024,1124.896619,1184.436495,1065.356743,2.697967769,0.013639944,119.0797518,-20.62619159,98.45356019,55.92031562,1.691142451,1177.862915,1133.235962,8036453,16205164,0.646063142,-1.004411952,0,3.532964057,0.4767,1,1138.220343,70.909424,1106.289234,1116.812408,21.50586,79.96052339,-4978337,-20.03947661
Sameer Bhardwaj,Reliance Jio Remains Largest Telecom Firm By Active User Base In November,Reliance Jio Remains Largest Telecom Firm By Active User Base In November,https://www.bloombergquint.com/business/reliance-jio-remains-largest-telecom-firm-by-active-user-base-in-november,Bloomberg | Latest And Live Business,business,en,us,1/18/2022,1179.016724,1182.524048,1161.018188,1163.810303,1147.962524,6215029,-0.011930601,-0.012002342,1105.263054,1.285408778,1.289232596,1.265786092,1.268830161,1047.289888,59.82627937,14.74222903,7.222165011,7.520064024,1124.896619,1184.436495,1065.356743,2.697967769,0.013639944,119.0797518,-20.62619159,98.45356019,55.92031562,1.691142451,1177.862915,1133.235962,8036453,16205164,0.646063142,-1.004411952,0,3.532964057,0.4019,1,1138.299324,70.909424,1108.544962,1117.280049,21.50586,79.96052339,-4978337,-20.03947661
Unknown,Reliance Industries joins calls for India to tighten marketplace rules: Report,"At a closed-door govt meeting, Reliance told officials that India needed special regulations to ensure ""non-discriminatory"" treatment of sellers on marketplace websites, as per the report.",https://www.businesstoday.in/latest/corporate/story/reliance-industries-joins-calls-for-india-to-tighten-marketplace-rules-report-319529-2022-01-18?utm_source=rssfeed,Business Today | Latest Stock Market And Economy News India,business,en,in,1/18/2022,1179.016724,1182.524048,1161.018188,1163.810303,1147.962524,6215029,-0.011930601,-0.012002342,1106.638323,1.285408778,1.289232596,1.265786092,1.268830161,1047.289888,59.82627937,14.74222903,7.222165011,7.520064024,1124.896619,1184.436495,1065.356743,2.697967769,0.013639944,119.0797518,-20.62619159,98.45356019,55.92031562,1.691142451,1177.862915,1133.235962,8036453,16205164,0.646063142,-1.004411952,0,3.532964057,0.6486,1,1138.37782,70.909424,1110.71223,1117.743037,21.50586,79.96052339,-4978337,-20.03947661
Sandeep Soni,"DPIIT meeting on E-comm Policy: Retailers, MSMEs seek level playing field; marketplaces list SME initiatives","Ease of Doing Business for MSMEs: Amazon, Flipkart, Reliance, Udaan, Pepperfry, Snapdeal, CAIT, FISME, Laghu Uydog Bharti, and others present in the meeting.",https://www.financialexpress.com/industry/sme/msme-eodb-dpiit-meeting-on-e-comm-policy-retailers-msmes-seek-level-playing-field-marketplaces-list-sme-initiatives/2409864/,The Financial Express,business,en,us,1/18/2022,1179.016724,1182.524048,1161.018188,1163.810303,1147.962524,6215029,-0.011930601,-0.012002342,1108.013591,1.285408778,1.289232596,1.265786092,1.268830161,1047.289888,59.82627937,14.74222903,7.222165011,7.520064024,1124.896619,1184.436495,1065.356743,2.697967769,0.013639944,119.0797518,-20.62619159,98.45356019,55.92031562,1.691142451,1177.862915,1133.235962,8036453,16205164,0.646063142,-1.004411952,0,3.532964057,0.4939,1,1138.455833,70.909424,1112.794508,1118.201417,21.50586,79.96052339,-4978337,-20.03947661
Subham Mitra,"Reliance joins calls for India to tighten marketplace rules, sources say","Traditional retailers raised concerns during Tuesday's meeting, called by India's industry promotion department, and were supported by a senior Reliance executive.",https://www.financialexpress.com/industry/reliance-joins-calls-for-india-to-tighten-marketplace-rules-sources-say/2409857/,The Financial Express,business,en,us,1/18/2022,1179.016724,1182.524048,1161.018188,1163.810303,1147.962524,6215029,-0.011930601,-0.012002342,1109.412397,1.285408778,1.289232596,1.265786092,1.268830161,1047.289888,59.82627937,14.74222903,7.222165011,7.520064024,1124.896619,1184.436495,1065.356743,2.697967769,0.013639944,119.0797518,-20.62619159,98.45356019,55.92031562,1.691142451,1177.862915,1133.235962,8036453,16205164,0.646063142,-1.004411952,0,3.532964057,0.3182,1,1138.53337,70.909424,1114.795127,1118.655237,21.50586,79.96052339,-4978337,-20.03947661
Unknown,Reliance joins calls for India to tighten marketplace rules -sources,"(marketscreener.com) Indian retailer Reliance hascalled for tighter regulation of marketplace e-commerceplatforms to ensure such websites treat all sellers equally,four sources told Reuters. While India's biggest retailer, with more than 12,000stores, expanded its e-commerce operations in recent years,Reliance still lags market leaders Amazon and...https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-joins-calls-for-India-to-tighten-marketplace-rules-sources-37576788/?utm_medium=RSS&utm_content=20220118",https://www.marketscreener.com/quote/stock/RELIANCE-INDUSTRIES-LTD-9058833/news/Reliance-joins-calls-for-India-to-tighten-marketplace-rules-sources-37576788/?utm_medium=RSS&utm_content=20220118,4-traders,general,en,us,1/18/2022,1179.016724,1182.524048,1161.018188,1163.810303,1147.962524,6215029,-0.011930601,-0.012002342,1110.811204,1.285408778,1.289232596,1.265786092,1.268830161,1047.289888,59.82627937,14.74222903,7.222165011,7.520064024,1124.896619,1184.436495,1065.356743,2.697967769,0.013639944,119.0797518,-20.62619159,98.45356019,55.92031562,1.691142451,1177.862915,1133.235962,8036453,16205164,0.646063142,-1.004411952,0,3.532964057,0.5423,1,1138.610434,70.909424,1116.717291,1119.104541,21.50586,79.96052339,-4978337,-20.03947661
Unknown,Research Shows the Move to Modern Multicloud Environments Has Broken Traditional Approaches to Infrastructure Monitoring,(marketscreener.com) Disparate tools and a reliance on manual processes lead IT teams to waste nearly half of their time &ldquo;keeping the lights on&rdquo; across their cloudshttps://www.marketscreener.com/quote/stock/DYNATRACE-INC-63216144/news/Research-Shows-the-Move-to-Modern-Multicloud-Environments-Has-Broken-Traditional-Approaches-to-Infra-37575338/?utm_medium=RSS&utm_content=20220118,https://www.marketscreener.com/quote/stock/DYNATRACE-INC-63216144/news/Research-Shows-the-Move-to-Modern-Multicloud-Environments-Has-Broken-Traditional-Approaches-to-Infra-37575338/?utm_medium=RSS&utm_content=20220118,4-traders,general,en,us,1/18/2022,1179.016724,1182.524048,1161.018188,1163.810303,1147.962524,6215029,-0.011930601,-0.012002342,1112.21001,1.285408778,1.289232596,1.265786092,1.268830161,1047.289888,59.82627937,14.74222903,7.222165011,7.520064024,1124.896619,1184.436495,1065.356743,2.697967769,0.013639944,119.0797518,-20.62619159,98.45356019,55.92031562,1.691142451,1177.862915,1133.235962,8036453,16205164,0.646063142,-1.004411952,0,3.532964057,-0.4215,-1,1138.687029,70.909424,1118.564076,1119.549375,21.50586,79.96052339,-4978337,-20.03947661
Unknown,Shanghai Fosun Pharmaceutical : OVERSEAS REGULATORY ANNOUNCEMENT (H SHARES),"(marketscreener.com) Hong Kong Exchanges and Clearing Limited and The Stock Exchange of Hong Kong Limited take no responsibility for the contents of this announcement, make no representation as to its accuracy or completeness and expressly disclaim any liability whatsoever for any loss howsoever arising from or in reliance upon the whole or any part of...https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/Shanghai-Fosun-Pharmaceutical-OVERSEAS-REGULATORY-ANNOUNCEMENT-H-SHARES-37588146/?utm_medium=RSS&utm_content=20220119",https://www.marketscreener.com/quote/stock/SHANGHAI-FOSUN-PHARMACEUT-6548924/news/Shanghai-Fosun-Pharmaceutical-OVERSEAS-REGULATORY-ANNOUNCEMENT-H-SHARES-37588146/?utm_medium=RSS&utm_content=20220119,4-traders,general,en,us,1/19/2022,1167.594604,1173.132568,1157.903076,1163.718018,1147.871704,9755485,-7.93E-05,-7.93E-05,1113.347146,1.27295595,1.278993649,1.262389878,1.268729548,1048.486327,59.7924875,14.99615805,8.776963618,6.21919443,1128.484784,1188.300196,1068.669372,0.019839926,0.012220285,119.6308232,-24.5821776,95.0486456,56.98232961,3.524397687,1163.810303,1163.487183,6215029,14800442,0.645245043,-0.639334893,0,3.524839342,-0.8519,-1,1138.762881,-0.092285,1120.334819,1119.988864,15.229492,79.86170067,-14733822,-20.13829933
ABMN Staff,Reliance Steel & Aluminum (NYSE:RS) Given New $180.00 Price Target at KeyCorp,"Reliance Steel & Aluminum (NYSE:RS) had its target price hoisted by analysts at KeyCorp from $175.00 to $180.00 in a research note issued on Wednesday, Price Targets.com reports. The firm presently has an &#8220;overweight&#8221; rating on the industrial products company&#8217;s stock. KeyCorp&#8217;s target price would indicate a potential upside of 9.82% from the company&#8217;s previous [&#8230;]",https://www.americanbankingnews.com/2022/01/19/reliance-steel-aluminum-nysers-given-new-180-00-price-target-at-keycorp.html,americanbankingnews,general,en,us,1/19/2022,1167.594604,1173.132568,1157.903076,1163.718018,1147.871704,9755485,-7.93E-05,-7.93E-05,1114.484282,1.27295595,1.278993649,1.262389878,1.268729548,1048.486327,59.7924875,14.99615805,8.776963618,6.21919443,1128.484784,1188.300196,1068.669372,0.019839926,0.012220285,119.6308232,-24.5821776,95.0486456,56.98232961,3.524397687,1163.810303,1163.487183,6215029,14800442,0.645245043,-0.639334893,0,3.524839342,0,0,1138.838274,-0.092285,1122.036121,1120.42398,15.229492,79.86170067,-14733822,-20.13829933
Reliance Securities,Ramkrishna Forgings Q3 Review - New High Margin Territory To Aid Rerating: Reliance Securities,Ramkrishna Forgings Q3 Review - New High Margin Territory To Aid Rerating: Reliance Securities,https://www.bloombergquint.com/research-reports/ramkrishna-forgings-q3-review-new-high-margin-territory-to-aid-rerating-reliance-securities,Bloomberg | Latest And Live Business,business,en,us,1/19/2022,1167.594604,1173.132568,1157.903076,1163.718018,1147.871704,9755485,-7.93E-05,-7.93E-05,1115.621419,1.27295595,1.278993649,1.262389878,1.268729548,1048.486327,59.7924875,14.99615805,8.776963618,6.21919443,1128.484784,1188.300196,1068.669372,0.019839926,0.012220285,119.6308232,-24.5821776,95.0486456,56.98232961,3.524397687,1163.810303,1163.487183,6215029,14800442,0.645245043,-0.639334893,0,3.524839342,0.296,1,1138.913213,-0.092285,1123.670705,1120.854766,15.229492,79.86170067,-14733822,-20.13829933
Stuart Layt,Report says Australia-owned satellites are needed to watch this space,A group of experts is calling for Australia to produce its own network of satellites to reduce reliance on foreign space capacity.,https://www.smh.com.au/national/report-says-australia-owned-satellites-are-needed-to-watch-this-space-20220119-p59phq.html?ref=rss&utm_medium=rss&utm_source=rss_national,The Sydney Morning Herald,general,en,au,1/19/2022,1167.594604,1173.132568,1157.903076,1163.718018,1147.871704,9755485,-7.93E-05,-7.93E-05,1116.758555,1.27295595,1.278993649,1.262389878,1.268729548,1048.486327,59.7924875,14.99615805,8.776963618,6.21919443,1128.484784,1188.300196,1068.669372,0.019839926,0.012220285,119.6308232,-24.5821776,95.0486456,56.98232961,3.524397687,1163.810303,1163.487183,6215029,14800442,0.645245043,-0.639334893,0,3.524839342,0,0,1138.987702,-0.092285,1125.241188,1121.281266,15.229492,23.61784092,-14733822,-76.38215908
Stuart Layt,Report says Australia-owned satellites are needed to watch this space,A group of experts is calling for Australia to produce its own network of satellites to reduce reliance on foreign space capacity.,https://www.brisbanetimes.com.au/national/report-says-australia-owned-satellites-are-needed-to-watch-this-space-20220119-p59phq.html?ref=rss&utm_medium=rss&utm_source=rss_national,brisbanetimes,general,en,au,1/19/2022,1167.594604,1173.132568,1157.903076,1163.718018,1147.871704,9755485,-7.93E-05,-7.93E-05,1117.895691,1.27295595,1.278993649,1.262389878,1.268729548,1048.486327,59.7924875,14.99615805,8.776963618,6.21919443,1128.484784,1188.300196,1068.669372,0.019839926,0.012220285,119.6308232,-24.5821776,95.0486456,56.98232961,3.524397687,1163.810303,1163.487183,6215029,14800442,0.645245043,-0.639334893,0,3.524839342,0,0,1139.061745,-0.092285,1126.750083,1121.703522,15.229492,23.61784092,-14733822,-76.38215908
